Conjuge,Dependentes,TelefoneFixo,SegurancaOnline,BackupOnline,SeguroNoDispositivo,SuporteTecnico,TVaCabo,StreamingDeFilmes,PagamentoOnline,Maior65Anos,MesesDeContrato,ContaMensal,VariasLinhasTelefonicas_Nao,VariasLinhasTelefonicas_SemServicoTelefonico,VariasLinhasTelefonicas_Sim,ServicoDeInternet_DSL,ServicoDeInternet_FibraOptica,ServicoDeInternet_Nao,TipoDeContrato_DoisAnos,TipoDeContrato_Mensalmente,TipoDeContrato_UmAno,FormaDePagamento_CartaoDeCredito,FormaDePagamento_ChequeDigital,FormaDePagamento_ChequePapel,FormaDePagamento_DebitoEmConta,Churn
1,1,1,0,0,0,0,0,0,0,0,14,70.2,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,1,1,0,0,0,0,0,0,1,0,32,69.75,1,0,0,0,1,0,0,1,0,0,0,0,1,1
0,0,1,1,0,0,1,0,0,0,0,8,54.25,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1,1,1,0,0,1,0,1,1,1,0,43,99.3,0,0,1,0,1,0,0,1,0,0,0,0,1,0
0,0,1,1,0,1,1,1,0,0,0,52,74.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
0,0,1,0,0,0,1,0,0,1,0,3,50.25,1,0,0,1,0,0,0,1,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,1,0,29,19.8,1,0,0,0,0,1,0,0,1,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0,0,1,19.65,1,0,0,0,0,1,0,1,0,0,0,1,0,1
0,0,0,0,0,1,1,0,1,1,1,12,43.65,0,1,0,1,0,0,0,1,0,0,1,0,0,1
1,1,0,0,0,0,0,0,1,1,0,16,35.5,0,1,0,1,0,0,0,1,0,1,0,0,0,0
0,0,1,0,0,1,1,1,1,1,0,40,80.75,0,0,1,1,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,1,0,0,1,0,0,5,39.5,0,1,0,1,0,0,0,1,0,0,1,0,0,1
1,0,1,0,0,0,0,1,1,1,0,40,97.1,0,0,1,0,1,0,0,1,0,0,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,36,19.55,1,0,0,0,0,1,0,0,1,0,0,1,0,0
0,0,1,0,0,0,0,0,1,1,0,5,80.0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,1,1,0,0,0,1,0,1,0,10,84.7,1,0,0,0,1,0,0,1,0,0,0,1,0,1
1,1,1,0,0,0,0,1,1,1,0,2,89.55,1,0,0,0,1,0,0,1,0,0,0,0,1,1
0,0,1,0,0,0,1,1,0,1,0,23,90.6,0,0,1,0,1,0,0,1,0,0,1,0,0,1
1,1,1,0,0,0,0,0,0,1,0,26,20.05,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1,0,1,1,1,1,0,1,1,1,1,72,112.4,0,0,1,0,1,0,1,0,0,0,1,0,0,0
1,0,1,0,0,0,1,0,0,0,0,34,50.2,1,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0,1,1,0,0,1,1,0,0,0,10,62.25,1,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0,1,1,0,0,1,0,0,0,0,14,55.7,1,0,0,1,0,0,0,0,1,0,0,1,0,0
0,0,1,1,0,0,0,1,0,1,0,23,90.05,0,0,1,0,1,0,0,1,0,0,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,47,19.65,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1,0,1,1,0,0,1,0,1,1,0,24,89.25,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,0,1,0,1,0,0,1,1,1,0,49,99.05,0,0,1,0,1,0,0,1,0,0,0,0,1,1
0,0,1,1,0,0,1,0,0,0,1,20,54.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0,0,2,69.75,1,0,0,0,1,0,0,1,0,0,0,0,1,1
0,0,1,0,1,0,0,0,0,1,0,2,49.05,1,0,0,1,0,0,0,1,0,1,0,0,0,1
0,0,0,0,0,1,1,1,1,0,0,22,56.75,0,1,0,1,0,0,1,0,0,0,0,0,1,0
0,0,1,0,0,1,0,1,1,1,0,7,98.05,0,0,1,0,1,0,0,1,0,0,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,1,21.1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1,1,1,0,1,0,1,0,1,1,0,59,96.65,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1,1,1,0,0,0,0,0,0,1,0,58,24.5,0,0,1,0,0,1,0,0,1,1,0,0,0,0
0,0,1,1,1,1,1,1,1,1,0,41,114.5,0,0,1,0,1,0,0,1,0,0,0,0,1,1
0,0,1,0,1,0,0,0,0,1,1,59,79.2,0,0,1,0,1,0,1,0,0,1,0,0,0,0
1,1,1,0,0,0,0,0,0,1,0,3,69.55,1,0,0,0,1,0,0,1,0,0,1,0,0,0
0,0,1,0,0,0,0,0,0,1,0,32,20.05,1,0,0,0,0,1,1,0,0,0,0,0,1,0
1,0,1,0,0,1,0,1,1,1,1,46,98.85,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,1,1,0,0,0,0,0,0,0,0,0,25.75,0,0,1,0,0,1,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,0,1,1,0,2,80.95,1,0,0,0,1,0,0,1,0,0,1,0,0,1
1,1,1,0,0,0,0,0,0,0,0,52,19.6,1,0,0,0,0,1,0,0,1,1,0,0,0,0
0,0,1,0,0,1,0,0,0,1,1,13,74.3,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,1,1,0,1,11,89.7,1,0,0,0,1,0,0,1,0,0,0,0,1,1
0,0,1,1,0,0,1,0,0,0,0,32,87.65,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1,0,1,0,0,1,0,1,1,1,1,17,100.45,0,0,1,0,1,0,0,1,0,1,0,0,0,1
0,0,1,0,0,0,0,0,0,1,0,16,74.75,0,0,1,0,1,0,0,1,0,1,0,0,0,0
0,0,1,1,1,1,0,1,1,0,0,51,107.45,0,0,1,0,1,0,0,0,1,0,0,0,1,0
0,0,1,0,0,1,1,1,1,1,0,29,75.35,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1,0,1,1,1,1,1,0,0,0,0,70,64.95,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1,1,1,1,0,1,1,0,1,0,0,71,100.45,0,0,1,0,1,0,1,0,0,0,1,0,0,0
1,1,1,0,1,1,0,1,0,0,0,41,68.5,0,0,1,1,0,0,0,0,1,0,0,0,1,0
0,0,1,0,0,0,0,1,0,1,0,1,80.55,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,0,1,1,0,1,1,1,1,0,0,7,81.25,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1,1,1,0,0,0,0,1,1,1,0,25,90.4,1,0,0,0,1,0,0,0,1,0,1,0,0,1
1,1,1,1,1,0,1,0,0,0,0,67,89.55,0,0,1,0,1,0,0,0,1,0,1,0,0,0
1,1,1,0,0,0,1,0,0,1,0,5,55.7,0,0,1,1,0,0,0,1,0,0,0,1,0,0
0,1,1,0,0,0,0,0,0,1,0,15,24.8,0,0,1,0,0,1,0,1,0,0,1,0,0,0
1,1,1,0,0,0,0,0,0,0,0,20,20.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1,1,1,0,1,1,0,0,0,1,0,3,56.15,1,0,0,1,0,0,0,1,0,0,0,1,0,1
1,1,1,0,1,0,1,1,1,1,0,54,105.2,0,0,1,0,1,0,0,0,1,0,1,0,0,0
0,0,1,0,0,0,0,0,0,1,0,42,19.55,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1,0,1,0,0,0,0,0,1,1,0,9,79.75,1,0,0,0,1,0,0,1,0,0,1,0,0,0
0,0,1,0,1,0,0,1,1,0,0,63,97.45,0,0,1,0,1,0,1,0,0,0,0,0,1,0
1,0,1,0,0,0,0,0,0,0,0,69,24.25,0,0,1,0,0,1,1,0,0,0,0,0,1,0
0,0,1,0,0,0,0,0,0,0,0,69,24.6,0,0,1,0,0,1,1,0,0,1,0,0,0,0
1,0,1,0,1,0,0,0,0,1,0,40,50.15,1,0,0,1,0,0,0,1,0,0,0,1,0,0
0,0,0,1,1,1,0,0,0,0,0,60,39.6,0,1,0,1,0,0,1,0,0,0,0,0,1,0
0,0,1,1,0,1,1,0,1,1,0,4,94.4,1,0,0,0,1,0,0,1,0,0,0,0,1,1
0,0,1,1,1,1,1,1,1,0,1,71,89.85,0,0,1,1,0,0,1,0,0,0,0,1,0,0
1,0,1,0,0,1,0,0,0,1,0,37,78.95,0,0,1,0,1,0,0,1,0,1,0,0,0,1
1,0,1,0,1,0,0,1,1,1,0,32,98.85,0,0,1,0,1,0,0,1,0,1,0,0,0,0
0,0,1,0,0,0,1,0,0,1,0,39,53.85,0,0,1,1,0,0,1,0,0,1,0,0,0,0
0,0,1,0,0,0,0,0,0,1,0,38,24.25,0,0,1,0,0,1,0,0,1,0,1,0,0,0
0,0,1,0,0,1,0,0,1,1,0,52,89.45,0,0,1,0,1,0,1,0,0,1,0,0,0,0
1,1,1,1,1,0,0,1,1,1,0,48,105.25,0,0,1,0,1,0,0,1,0,1,0,0,0,0
1,1,0,1,0,1,1,1,1,0,0,70,59.5,0,1,0,1,0,0,1,0,0,0,0,0,1,0
0,0,1,0,0,0,0,0,0,0,0,20,70.55,1,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0,1,1,0,1,1,1,1,1,0,50,82.5,0,0,1,1,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,1,1,1,0,19,44.85,0,1,0,1,0,0,0,0,1,1,0,0,0,1
1,1,1,1,1,1,0,0,0,1,0,25,61.6,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0,0,1,0,1,0,0,0,0,1,0,12,49.05,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1,0,1,0,1,1,0,1,1,1,1,39,105.65,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,1,0,0,0,0,0,7,74.65,1,0,0,0,1,0,0,1,0,0,0,1,0,1
1,1,1,1,1,1,1,0,0,1,0,23,66.25,1,0,0,1,0,0,0,0,1,0,0,1,0,0
0,0,1,0,0,0,0,0,0,1,0,27,19.4,1,0,0,0,0,1,0,1,0,0,1,0,0,0
0,0,1,0,0,0,0,1,0,1,1,47,86.05,0,0,1,0,1,0,0,1,0,1,0,0,0,0
1,1,1,0,0,0,0,0,0,1,0,26,19.15,1,0,0,0,0,1,1,0,0,1,0,0,0,0
1,0,1,1,0,0,0,1,0,1,0,14,64.7,0,0,1,1,0,0,0,1,0,0,0,0,1,1
1,0,1,0,0,1,1,1,1,1,1,11,104.05,0,0,1,0,1,0,0,1,0,0,0,0,1,1
0,1,1,0,0,0,0,0,0,0,0,2,19.25,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1,1,1,1,1,0,0,0,0,0,0,26,81.95,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,0,1,1,1,1,1,1,1,1,1,72,114.65,0,0,1,0,1,0,1,0,0,0,0,0,1,0
1,1,1,0,0,0,0,0,0,0,0,63,20.0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
1,1,1,0,0,0,0,0,0,0,0,71,19.8,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1,1,1,1,0,0,0,1,0,1,0,11,65.15,0,0,1,1,0,0,0,1,0,0,0,0,1,0
1,0,1,0,0,0,0,0,0,0,1,14,19.65,1,0,0,0,0,1,0,0,1,0,0,1,0,0
0,1,1,1,1,1,1,1,1,0,0,13,88.95,0,0,1,1,0,0,1,0,0,1,0,0,0,0
0,1,1,0,0,0,0,0,0,1,0,6,20.2,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1,1,1,0,0,0,0,0,0,1,1,11,75.2,0,0,1,0,1,0,0,1,0,1,0,0,0,0
1,0,1,0,1,0,0,0,0,0,0,18,56.8,0,0,1,1,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0,1,1,0,1,35.55,0,1,0,1,0,0,0,1,0,0,1,0,0,1
1,0,1,1,0,0,0,0,0,1,0,32,75.5,1,0,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,1,0,0,1,0,0,0,0,29,35.6,0,1,0,1,0,0,0,0,1,0,0,1,0,0
0,0,1,0,0,0,0,1,0,1,0,3,60.25,0,0,1,1,0,0,0,1,0,0,1,0,0,0
0,0,1,0,0,0,0,1,1,1,0,2,95.15,0,0,1,0,1,0,0,1,0,0,1,0,0,1
1,1,1,0,0,1,0,1,1,1,0,13,96.65,1,0,0,0,1,0,0,1,0,0,0,1,0,1
0,0,0,0,1,0,0,0,1,1,0,41,40.35,0,1,0,1,0,0,0,1,0,0,1,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1,18.85,1,0,0,0,0,1,0,1,0,0,1,0,0,0
0,0,1,0,0,0,0,1,0,0,0,7,54.85,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1,0,1,1,0,1,0,1,0,1,0,52,64.3,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1,1,1,0,0,0,0,0,0,1,0,45,24.65,0,0,1,0,0,1,1,0,0,0,0,0,1,0
1,0,1,0,1,1,1,1,0,0,0,70,76.1,0,0,1,1,0,0,1,0,0,1,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,53,18.7,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1,0,1,0,1,1,0,1,0,1,1,62,97.95,0,0,1,0,1,0,0,0,1,1,0,0,0,0
1,0,1,1,1,0,0,0,1,1,0,60,94.1,0,0,1,0,1,0,0,1,0,1,0,0,0,0
1,0,1,0,0,0,0,1,0,1,1,3,80.4,1,0,0,0,1,0,0,1,0,0,1,0,0,1
1,0,1,1,0,0,0,1,1,1,1,23,95.1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
0,1,0,0,1,0,0,0,0,1,0,1,31.35,0,1,0,1,0,0,0,1,0,0,0,1,0,1
0,0,1,1,0,1,1,0,1,1,0,67,72.35,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0,0,1,0,1,0,0,1,0,1,0,12,89.75,0,0,1,0,1,0,0,1,0,0,0,0,1,1
1,0,1,1,1,1,1,0,1,1,1,71,82.7,0,0,1,1,0,0,1,0,0,0,0,0,1,0
0,0,1,0,0,0,0,0,0,0,0,25,19.9,1,0,0,0,0,1,0,0,1,1,0,0,0,0
0,0,1,1,0,0,0,0,0,1,0,5,53.8,0,0,1,1,0,0,0,1,0,0,1,0,0,0
0,0,1,0,0,0,0,0,0,1,0,26,51.55,0,0,1,1,0,0,0,0,1,1,0,0,0,0
1,1,1,0,0,0,0,0,0,0,0,1,19.65,1,0,0,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0,1,1,0,1,0,1,1,70,44.05,0,1,0,1,0,0,0,0,1,1,0,0,0,0
1,1,1,1,1,1,1,1,1,1,0,72,114.0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
1,0,1,0,1,0,0,1,1,1,0,60,94.4,1,0,0,0,1,0,0,0,1,0,1,0,0,1
1,1,1,0,1,0,0,1,1,1,1,32,100.4,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0,1,0,0,0,0,0,0,1,0,1,19.85,1,0,0,0,0,1,0,1,0,0,1,0,0,1
0,0,1,0,1,0,0,0,0,1,0,14,54.25,0,0,1,1,0,0,0,0,1,0,0,1,0,0
0,0,1,1,0,0,0,0,0,1,0,13,80.0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
0,0,1,0,1,1,1,1,1,1,0,6,109.9,0,0,1,0,1,0,0,1,0,1,0,0,0,1
0,0,1,1,0,1,0,1,1,0,0,46,79.2,0,0,1,1,0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,1,1,1,1,1,0,15,101.35,1,0,0,0,1,0,0,1,0,0,1,0,0,1
1,0,1,0,1,0,1,1,0,1,1,43,94.3,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0,1,0,0,0,1,0,0,1,0,39,49.8,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0,1,0,0,1,0,1,0,1,1,21,60.05,1,0,0,1,0,0,0,1,0,0,0,0,1,1
0,0,0,1,0,1,0,1,1,1,0,57,53.75,0,1,0,1,0,0,0,1,0,0,1,0,0,0
1,0,1,0,0,0,1,1,1,1,0,53,93.45,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1,1,1,1,0,1,0,1,0,1,0,18,87.9,1,0,0,0,1,0,0,1,0,0,0,1,0,0
0,0,1,0,0,0,0,0,1,1,0,1,60.15,0,0,1,1,0,0,0,1,0,0,1,0,0,1
1,0,1,1,0,0,1,0,0,1,0,58,61.05,0,0,1,1,0,0,0,0,1,0,0,0,1,0
0,0,1,0,0,1,0,1,1,0,1,71,104.05,0,0,1,0,1,0,1,0,0,0,0,0,1,0
0,0,1,0,0,1,1,1,1,1,0,35,99.25,1,0,0,0,1,0,0,0,1,0,1,0,0,0
0,0,1,0,0,1,0,0,1,0,0,3,85.7,1,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0,1,1,1,0,0,1,1,1,0,38,104.85,0,0,1,0,1,0,0,0,1,0,1,0,0,0
1,1,1,1,1,1,1,0,0,1,0,35,69.15,0,0,1,1,0,0,1,0,0,1,0,0,0,0
0,0,1,0,0,1,0,1,0,1,0,7,90.45,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,1,1,1,1,0,0,47,74.45,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,0,1,0,1,0,0,0,0,0,0,14,50.45,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1,0,1,0,1,0,0,0,1,1,1,20,60.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1,0,1,1,1,0,1,1,1,0,0,66,85.25,0,0,1,1,0,0,1,0,0,0,1,0,0,0
1,0,1,0,0,0,0,0,0,1,0,15,19.45,1,0,0,0,0,1,0,1,0,1,0,0,0,0
0,0,1,0,0,0,0,0,0,1,0,42,20.75,1,0,0,0,0,1,1,0,0,0,0,0,1,0
1,0,1,1,0,0,0,0,0,0,0,17,78.9,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0,1,0,1,0,1,1,1,1,0,37,104.5,0,0,1,0,1,0,0,0,1,1,0,0,0,0
0,0,1,0,1,0,0,0,0,1,0,12,49.4,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1,0,1,0,1,0,0,1,1,1,0,53,94.25,1,0,0,0,1,0,0,0,1,0,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,60,25.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
1,1,0,0,0,0,0,0,0,0,0,18,25.55,0,1,0,1,0,0,0,1,0,1,0,0,0,0
0,0,1,0,0,0,0,0,0,1,0,1,74.9,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,1,0,3,70.15,1,0,0,0,1,0,0,1,0,0,1,0,0,0
0,1,1,0,0,0,1,1,1,1,0,9,69.4,1,0,0,1,0,0,0,1,0,1,0,0,0,0
0,0,1,0,0,0,0,1,0,1,0,1,80.25,1,0,0,0,1,0,0,1,0,0,1,0,0,1
1,0,1,1,1,1,0,0,0,1,0,56,93.15,0,0,1,0,1,0,0,0,1,0,1,0,0,0
1,1,1,0,0,0,0,0,0,1,0,17,69.0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
1,1,1,0,0,0,1,0,1,1,0,11,66.35,0,0,1,1,0,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,1,0,7,69.55,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,1,1,0,0,0,0,0,0,0,0,69,20.2,1,0,0,0,0,1,1,0,0,0,0,0,1,0
0,0,1,0,0,0,0,0,1,1,0,19,86.0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
1,1,1,0,0,0,0,0,1,1,0,3,80.3,1,0,0,0,1,0,0,1,0,0,1,0,0,1
1,1,1,0,0,0,0,0,0,0,0,54,20.4,1,0,0,0,0,1,1,0,0,1,0,0,0,0
1,0,1,0,0,0,0,0,0,1,0,62,23.75,0,0,1,0,0,1,0,0,1,1,0,0,0,0
0,0,1,0,1,0,0,1,0,1,0,24,90.55,0,0,1,0,1,0,0,1,0,1,0,0,0,1
1,1,1,0,0,0,0,1,1,1,0,62,70.45,0,0,1,1,0,0,0,1,0,1,0,0,0,0
0,0,1,1,0,0,0,0,1,0,0,17,65.75,0,0,1,1,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0,9,24.6,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1,1,1,1,0,1,1,1,0,0,0,64,69.25,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,1,0,2,75.9,0,0,1,0,1,0,0,1,0,0,1,0,0,1
1,1,1,0,0,0,0,0,0,1,0,1,45.85,1,0,0,1,0,0,0,1,0,0,0,1,0,1
1,0,0,0,0,0,1,1,1,1,0,16,49.95,0,1,0,1,0,0,0,1,0,0,1,0,0,1
1,0,1,0,0,0,0,0,0,0,0,72,24.65,0,0,1,0,0,1,1,0,0,0,0,0,1,0
0,0,1,1,1,1,0,0,0,0,0,30,90.4,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1,0,1,1,0,0,0,1,1,1,0,49,100.85,0,0,1,0,1,0,0,1,0,0,0,1,0,0
1,0,1,1,0,1,1,0,1,0,0,61,75.35,0,0,1,1,0,0,1,0,0,1,0,0,0,0
1,1,1,0,1,0,0,1,0,0,0,47,87.2,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0,1,1,0,1,0,0,1,0,0,20,64.4,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1,1,1,0,0,0,0,1,0,0,0,34,78.3,1,0,0,0,1,0,0,1,0,0,1,0,0,1
1,1,1,0,0,0,0,0,0,0,0,70,24.7,0,0,1,0,0,1,1,0,0,0,0,0,1,0
0,1,1,1,1,0,1,1,1,1,0,54,105.85,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1,0,1,0,1,1,1,1,0,1,1,61,98.3,0,0,1,0,1,0,0,0,1,0,0,1,0,0
0,0,1,0,0,0,0,0,0,1,0,3,76.95,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,0,0,13,19.45,1,0,0,0,0,1,0,0,1,0,0,1,0,0
0,0,1,0,0,0,0,1,1,1,1,16,96.15,0,0,1,0,1,0,0,1,0,0,1,0,0,1
1,1,1,0,1,0,0,1,0,1,0,3,58.7,1,0,0,1,0,0,0,1,0,1,0,0,0,0
0,0,1,0,0,0,0,0,0,1,0,25,20.15,1,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0,1,1,0,0,0,0,1,1,0,30,64.5,0,0,1,1,0,0,0,1,0,0,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0,21,28.5,0,1,0,1,0,0,0,1,0,0,1,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1,45.3,1,0,0,1,0,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,0,0,15,19.4,1,0,0,0,0,1,0,1,0,0,0,0,1,1
1,0,1,0,0,0,0,1,1,1,1,23,90.45,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,1,1,1,1,0,0,1,1,1,0,45,105.15,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,1,1,0,1,1,0,0,0,0,0,24,83.15,0,0,1,0,1,0,0,0,1,0,0,0,1,0
0,0,1,0,0,0,1,1,0,0,0,11,90.15,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,0,0,1,45.05,1,0,0,1,0,0,0,1,0,0,0,1,0,1
1,0,1,0,0,1,1,1,1,0,0,56,103.2,0,0,1,0,1,0,1,0,0,0,0,0,1,0
0,0,1,0,1,0,0,0,0,0,0,1,75.8,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,0,0,1,19.45,1,0,0,0,0,1,0,1,0,0,1,0,0,0
0,0,1,0,0,0,0,0,1,1,0,7,79.3,1,0,0,0,1,0,0,1,0,0,1,0,0,1
1,0,1,0,0,1,1,1,0,0,1,55,88.8,1,0,0,0,1,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,1,0,0,1,0,2,30.9,0,1,0,1,0,0,0,1,0,0,1,0,0,1
1,1,1,1,0,1,1,1,1,1,0,72,85.9,0,0,1,1,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,1,0,1,45,34.2,0,1,0,1,0,0,0,0,1,0,1,0,0,0
0,0,1,0,0,0,0,0,0,0,0,47,20.15,1,0,0,0,0,1,1,0,0,0,0,1,0,0
0,0,1,0,1,0,0,1,1,0,1,46,95.25,1,0,0,0,1,0,0,0,1,1,0,0,0,1
0,0,1,0,1,0,0,0,0,1,0,2,50.3,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1,0,1,1,0,0,1,0,0,1,0,2,80.15,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,0,1,0,1,0,0,0,0,1,0,12,51.25,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1,0,1,0,1,0,0,0,1,1,1,68,89.6,0,0,1,0,1,0,0,1,0,0,0,0,1,1
1,1,1,0,0,0,1,1,1,1,0,69,95.2,1,0,0,0,1,0,1,0,0,1,0,0,0,0
0,1,1,1,0,0,0,1,1,0,1,56,94.8,1,0,0,0,1,0,0,0,1,1,0,0,0,0
0,0,1,1,0,0,0,0,0,1,1,4,80.25,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,0,1,0,1,1,1,1,0,1,0,64,76.1,0,0,1,1,0,0,1,0,0,0,0,0,1,0
1,0,1,1,1,1,0,1,1,1,0,59,110.15,0,0,1,0,1,0,0,0,1,0,1,0,0,1
1,1,1,1,1,1,1,1,1,0,0,62,115.55,0,0,1,0,1,0,1,0,0,0,0,0,1,0
1,1,1,0,0,0,0,0,0,0,0,63,24.65,0,0,1,0,0,1,1,0,0,1,0,0,0,0
0,0,0,1,1,1,1,1,0,1,0,53,53.6,0,1,0,1,0,0,0,0,1,0,1,0,0,0
1,1,1,0,0,0,0,0,0,0,0,5,19.45,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1,0,1,1,1,1,0,0,0,1,1,49,88.2,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,1,1,1,0,0,0,1,1,1,0,62,101.15,0,0,1,0,1,0,1,0,0,0,0,0,1,0
1,0,1,1,1,0,1,0,0,0,0,55,56.8,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,0,1,1,1,1,1,1,0,1,1,71,99.4,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1,1,1,0,0,0,0,0,0,1,0,72,20.1,1,0,0,0,0,1,1,0,0,1,0,0,0,0
1,1,0,1,0,1,1,1,1,0,0,36,60.7,0,1,0,1,0,0,0,0,1,1,0,0,0,0
1,0,1,0,0,0,0,0,0,1,0,25,20.95,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1,0,1,1,1,1,1,1,1,1,1,72,114.85,0,0,1,0,1,0,1,0,0,0,0,0,1,0
0,0,1,0,0,0,0,0,0,1,0,36,19.25,1,0,0,0,0,1,0,0,1,0,0,0,1,0
0,0,1,0,0,0,0,1,1,1,0,1,62.8,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1,0,1,1,0,1,0,1,1,1,0,72,105.5,0,0,1,0,1,0,1,0,0,0,1,0,0,0
1,1,1,0,0,0,0,0,0,0,0,59,19.85,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1,0,1,0,0,0,0,1,1,1,1,7,89.5,1,0,0,0,1,0,0,1,0,0,1,0,0,1
